id,type,period,figure_num,page_num,pottery_id,caption_text,position,rotation,folder,image_path,page_ref,collection,source_pdf,decoration,part_type,vessel_type,macro_period,site,context,reference,pdf_page,figure_ref,scale,scale_factor
Ch10_Fig27_1.jpeg,CERAMIC,"Dibba/Qidfa (Wadi Suq, 2000-1600 av. J.-C.)",Ch10_Fig27,430.0,,Exemplaire d’une petite jarre à col à liaison continue à lèvre éversée et arrondie en céramique à dégraissant blanc (groupe macroscopique 2a) (photo M. P. Pellegrino).,img_1,0,Ch10,Pellegrino/Ch10/Ch10_Fig27_1.jpeg,p. 430,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar,,,,,,,,
Ch10_Fig27_2.jpeg,CERAMIC,"Dibba/Qidfa (Wadi Suq, 2000-1600 av. J.-C.)",Ch10_Fig27,430.0,,Exemplaire d’une petite jarre à col à liaison continue à lèvre éversée et arrondie en céramique à dégraissant blanc (groupe macroscopique 2a) (photo M. P. Pellegrino).,img_2,0,Ch10,Pellegrino/Ch10/Ch10_Fig27_2.jpeg,p. 430,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,bowl,,,,,,,,
Ch10_Fig29_1.jpeg,CERAMIC,"Dibba/Qidfa (Wadi Suq, 2000-1600 av. J.-C.)",Ch10_Fig29,431.0,,"Vases miniature MRSD-56 (photo M. P. Pellegrino). En revanche MRSD-25 est un vase miniature dont le bord n’est pas conservé mais sa forme rap­ pelle les autres vases miniatures rencontrés jusqu’ici. Il est en céramique à dégraissant blanc, comparable à la variante 2b. Enfin, une base d’un gobelet à ",img_1,0,Ch10,Pellegrino/Ch10/Ch10_Fig29_1.jpeg,p. 431,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar,,,,,,,,
Ch10_Fig33_1.jpeg,CERAMIC,"Dibba/Qidfa (Wadi Suq, 2000-1600 av. J.-C.)",Ch10_Fig33,434.0,,Bol moyen à lèvre arrondie apparte­ nant au groupe macroscopique 3 (photo M. P. Pellegrino).,img_1,0,Ch10,Pellegrino/Ch10/Ch10_Fig33_1.jpeg,p. 434,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,pot,,,,,,,,
Ch10_Fig33_2.jpeg,CERAMIC,"Dibba/Qidfa (Wadi Suq, 2000-1600 av. J.-C.)",Ch10_Fig33,434.0,,Bol moyen à lèvre arrondie apparte­ nant au groupe macroscopique 3 (photo M. P. Pellegrino).,img_2,0,Ch10,Pellegrino/Ch10/Ch10_Fig33_2.jpeg,p. 434,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,pot,,,,,,,,
Ch11_Fig7_1.jpeg,CERAMIC,Husn Salut (Bronze Récent / Fer I),Ch11_Fig7,448.0,,Fragment d’un petit bol caréné en céramique fine (photo M. P. Pellegrino). Les bols moyens en céramique commune ou semi-grossière orange avec un abondant dég­ raissant végétal représentent le deuxième groupe typologique pour le nombre de fragments retrouvés (119 fragments diagnostiques). Ce sont pri,img_1,0,Ch11,Pellegrino/Ch11/Ch11_Fig7_1.jpeg,p. 448,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar,,,,,,,,
Ch11_Fig8_1.jpeg,CERAMIC,Husn Salut (Bronze Récent / Fer I),Ch11_Fig8,449.0,,"Bord d’un grand récipient ouvert au dégraissant semi-grossier (photo M. P. Pellegrino). Enfin, parmi les formes ouvertes on compte aussi 14 plats ou assiettes. Ils ont une lèvre ar­ rondie et amincie, rarement aplatie (Pl. III, 4-5). Ces récipients caractérisent exclusivement des pâtes grossières à ",img_1,0,Ch11,Pellegrino/Ch11/Ch11_Fig8_1.jpeg,p. 449,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,pot,,,,,,,,
Ch11_Fig8_2.jpeg,CERAMIC,Husn Salut (Bronze Récent / Fer I),Ch11_Fig8,449.0,,"Bord d’un grand récipient ouvert au dégraissant semi-grossier (photo M. P. Pellegrino). Enfin, parmi les formes ouvertes on compte aussi 14 plats ou assiettes. Ils ont une lèvre ar­ rondie et amincie, rarement aplatie (Pl. III, 4-5). Ces récipients caractérisent exclusivement des pâtes grossières à ",img_2,0,Ch11,Pellegrino/Ch11/Ch11_Fig8_2.jpeg,p. 449,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar,,,,,,,,
Ch11_Fig10_1.jpeg,CERAMIC,Husn Salut (Bronze Récent / Fer I),Ch11_Fig10,450.0,,Fragment d’une petite jarre à col court à lèvre éversée et arrondie (photo M. P. Pellegrino).,img_1,0,Ch11,Pellegrino/Ch11/Ch11_Fig10_1.jpeg,p. 450,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar,,,,,,,,
Ch11_Fig10_2.jpeg,CERAMIC,Husn Salut (Bronze Récent / Fer I),Ch11_Fig10,450.0,,Fragment d’une petite jarre à col court à lèvre éversée et arrondie (photo M. P. Pellegrino).,img_2,0,Ch11,Pellegrino/Ch11/Ch11_Fig10_2.jpeg,p. 450,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar,,,,,,,,
Ch11_Fig12_1.jpeg,CERAMIC,Husn Salut (Bronze Récent / Fer I),Ch11_Fig12,451.0,,Fragment d’un couvercle à pourtour arrondi (photo M. P. Pellegrino).,img_1,0,Ch11,Pellegrino/Ch11/Ch11_Fig12_1.jpeg,p. 451,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,bowl,,,,,,,,
Ch11_Fig13_2.jpeg,CERAMIC,Husn Salut (Bronze Récent / Fer I),Ch11_Fig13,451.0,,"Fragment d’une cruche avec un en­ gobe rouge/brun (photo M. P. Pellegrino). La dernière forme attestée est un bord d’une cruche en céramique semi-grossière, recouvert par un engobe de couleur rouge/brun. TROISIÈME PARTIE",img_2,0,Ch11,Pellegrino/Ch11/Ch11_Fig13_2.jpeg,p. 451,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,pot,,,,,,,,
Pl_I_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_I,247.0,,Planche I - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_I_01.png,p. 247,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_I_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_I,247.0,,Planche I - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_I_02.png,p. 247,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_I_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_I,247.0,,Planche I - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_I_03.png,p. 247,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_I_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_I,247.0,,Planche I - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_I_04.png,p. 247,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_II_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_II,248.0,,Planche II - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_II_01.png,p. 248,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_II_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_II,248.0,,Planche II - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_II_02.png,p. 248,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_II_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_II,248.0,,Planche II - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_II_03.png,p. 248,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_II_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_II,248.0,,Planche II - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_II_04.png,p. 248,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_III_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_III,249.0,M5-12333,Planche III - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_III_01.png,p. 249,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_III_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_III,249.0,,Planche III - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_III_02.png,p. 249,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_III_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_III,249.0,,Planche III - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_III_03.png,p. 249,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_III_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_III,249.0,,Planche III - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_III_04.png,p. 249,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_III_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_III,249.0,,Planche III - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_III_05.png,p. 249,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_IV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IV,250.0,,Planche IV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_IV_01.png,p. 250,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_IV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IV,250.0,,Planche IV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_IV_02.png,p. 250,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_IV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IV,250.0,,Planche IV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_IV_03.png,p. 250,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_IV_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IV,250.0,,Planche IV - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_IV_04.png,p. 250,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_IV_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IV,250.0,,Planche IV - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_IV_05.png,p. 250,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_V_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_V,251.0,,Planche V - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_V_01.png,p. 251,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_V_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_V,251.0,,Planche V - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_V_02.png,p. 251,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_V_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_V,251.0,,Planche V - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_V_03.png,p. 251,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_V_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_V,251.0,,Planche V - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_V_04.png,p. 251,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_VI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VI,252.0,,Planche VI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_VI_01.png,p. 252,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_VI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VI,252.0,,Planche VI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_VI_02.png,p. 252,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_VI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VI,252.0,,Planche VI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_VI_03.png,p. 252,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_VII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VII,253.0,,Planche VII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_VII_01.png,p. 253,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_VII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VII,253.0,,Planche VII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_VII_02.png,p. 253,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_VII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VII,253.0,,Planche VII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_VII_03.png,p. 253,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl,,,,,,,,
Pl_VII_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VII,253.0,,Planche VII - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_VII_04.png,p. 253,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl,,,,,,,,
Pl_VIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VIII,254.0,,Planche VIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_VIII_01.png,p. 254,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_VIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VIII,254.0,,Planche VIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_VIII_02.png,p. 254,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_VIII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_VIII,254.0,,Planche VIII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_VIII_03.png,p. 254,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl,,,,,,,,
Pl_IX_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IX,255.0,,Planche IX - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_IX_01.png,p. 255,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_IX_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IX,255.0,M5-9008,Planche IX - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_IX_02.png,p. 255,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_IX_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IX,255.0,,Planche IX - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_IX_03.png,p. 255,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_IX_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IX,255.0,,Planche IX - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_IX_04.png,p. 255,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_X_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_X,256.0,,Planche X - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_X_01.png,p. 256,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_X_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_X,256.0,,Planche X - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_X_02.png,p. 256,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_X_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_X,256.0,,Planche X - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_X_03.png,p. 256,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_X_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_X,256.0,,Planche X - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_X_04.png,p. 256,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XI,257.0,,Planche XI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XI_01.png,p. 257,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XI,257.0,,Planche XI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XI_02.png,p. 257,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XI,257.0,,Planche XI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XI_03.png,p. 257,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XII,258.0,,Planche XII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XII_01.png,p. 258,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar,,,,,,,,
Pl_XII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XII,258.0,,Planche XII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XII_02.png,p. 258,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XII,258.0,,Planche XII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XII_03.png,p. 258,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIII,259.0,,Planche XIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XIII_01.png,p. 259,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIII,259.0,,Planche XIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XIII_02.png,p. 259,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl,,,,,,,,
Pl_XIII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIII,259.0,,Planche XIII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XIII_03.png,p. 259,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XIV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIV,260.0,M5-5306,Planche XIV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XIV_01.png,p. 260,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XIV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIV,260.0,,Planche XIV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XIV_02.png,p. 260,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XIV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIV,260.0,,Planche XIV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XIV_03.png,p. 260,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XIV_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIV,260.0,M5-10511,Planche XIV - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XIV_04.png,p. 260,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261.0,M5-12587,Planche XV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XV_01.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261.0,,Planche XV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XV_02.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl,,,,,,,,
Pl_XV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261.0,M5-11758,Planche XV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XV_03.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XV_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261.0,M5-13332,Planche XV - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XV_04.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XV_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261.0,M5-5324,Planche XV - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XV_05.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XVI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262.0,,Planche XVI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XVI_01.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XVI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262.0,,Planche XVI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XVI_02.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XVI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262.0,,Planche XVI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XVI_03.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XVI_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262.0,M5-8771,Planche XVI - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XVI_04.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XVI_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262.0,,Planche XVI - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XVI_05.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XVI_06.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262.0,,Planche XVI - Elemento 6,6,0,Planches,Pellegrino/Planches/Pl_XVI_06.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XVII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263.0,M5-8792,Planche XVII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XVII_01.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XVII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263.0,M5-8776,Planche XVII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XVII_02.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XVII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263.0,M5-8795,Planche XVII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XVII_03.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XVII_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263.0,,Planche XVII - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XVII_04.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XVII_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263.0,,Planche XVII - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XVII_05.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar,,,,,,,,
Pl_XVIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264.0,,Planche XVIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XVIII_01.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XVIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264.0,M5-8605,Planche XVIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XVIII_02.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate,,,,,,,,
Pl_XVIII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264.0,,Planche XVIII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XVIII_03.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
Pl_XVIII_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264.0,,Planche XVIII - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XVIII_04.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate,,,,,,,,
